oare_id,transliteration,translation
ab19c158-c6f6-4c1b-987a-b454461f47d7,KIŠIB a-šur-dan DUMU i-ku-pì-a KIŠIB i-dí-a-bi₄-im DUMU i-tur₄-DINGIR KIŠIB a-šur-ták-lá-ku DUMU ḫu-li-a 30 ma-na SÍG.ḪI.A na-ar-ba-tim <gap>-tim ša-kà-ki-iš i-ṣé-er a-šur-ták-lá-ku DUMU ḫu-li-a lá-ma-sà-tum tí-šu iš-tù ḫa-qá a-na ITU.2.KAM ù-šé-ba-lam šu-ma lá ú-uš-té-bi₄-lam-ma a É a-lim{ki} i-ta-lá-ak i-na tù-wa-ri-šu 1 GÚ SÍG.ḪI.A na-ar-ba-tim ša-kà-ki-iš i-ša-qal ITU.1.KAM ku-zal-lu li-mu-um a-šur-na-da DUMU PUZUR₄-a-na,"Seal of Aššur-dān, son of Ikūn-pīya, seal of Iddin-abum, son of Itūr-ilī, seal of Aššur-taklāku, son of huliya. 30 <minas> of soft, <gap> wool for making the weft Aššur-taklāku, son of Huliya, owes to Lamassutum. He will send it from Haqa within two months. If he has not sent it and has departed for the City Hall he will weigh out on his return one talent of soft wool for making the weft. Month XI, eponymy of Aššur-nādā, son of Puzur-Anna"
ab5f6483-470a-4293-b7a9-cfa847f018b0,um-ma ir-ma-a-šùr-ma a-na i-ku-pí-a-šùr lá-ma-sà-tim ù en-um-a-šùr qí-bi-ma 1 ma-na KÙ.BABBAR ku-nu-ku-a ša sú-en₆-na-da a-ma-kam a-na šu-lá-ba-an ù ku-ra-ra dí-na-šu ù ší-bé šu-uk-na ki-ma KÙ.BABBAR ša sú-en₆-na-da il₅-qé-ú-ni 3 ma-na KÙ.BABBAR ša DAM.GÀR ku-nu-ku-a a-na ṣé-er a-šur-GAL {d}EN.LÍL-ba-ni DUMU ḫa-na-nim ú-šé-bi-lam a-ša-me-ma a-dí-ni a-ma-kam wa-ša-áb šu-ma a-na pá-ni a-šur-GAL lá i-li-ik KÙ.BABBAR pu-uṭ-ra-ma AN.NA lu 9 GÍN.TA lu ma-lá ta-le-e-a-ni ša-ma-ma {d}EN.LÍL-ba-ni ù {d}UTU-e-nam KI a-li-ki-im pá-nim-ma ṭur₄-da-nim a-šu-mì ṭup-pé-a ša a-na i-na-a DUMU e-lá-lí en-na-sú-en₆ DUMU šu-IŠTAR ù a-šur-ma-lik DUMU qá-a-tim KÙ.BABBAR a-ḫi-ib-lu KÙ.BABBAR ú-šé-bi-lá-šu-nu-tí ša-bu-ú ṭup-pé-a iš-tí lá-ma-sà-tim i-ba-ší-ú lu ma-ma-an i-na ša-zu-uz-tí-a ú-kà-al-šu-nu a-dí ma-lá ú ší-ni-šu áš-pu-ra-ku-nu-tí mì-šu-um ma-tí-ma té-er-ta-ku-nu lá i-li-kam-ma úz-ni lá ta-pá-tí-,"Thus Ir'am-Aššur, say to Ikūn-pī-Aššur, Lamassutum and Ennam-Aššur: 1 mina of silver under my seals, belonging to Suen-nādā, you must give there to Šu-Labān and Kurara and you must set witnesses that they received Suen-nādā's silver. With 3 minas of silver of the trader, under my seals, I sent Ellil-bāni, son of hannānum, to Aššur-rabi. I hear that he is still staying there and if he has indeed not left to meet Aššur-rabi, then unpack the silver and buy for me tin at 9 shekels per (shekel of silver) or as favorably as you can and send Ellil-bāni and Šamaš-ennam here with the first caravan. As for my tablets recording that I became indebted for silver to Innāya, son of Elālī, to Ennam-Suen, son of Šu-Ištar and to Aššur-mālik, son of Qa'ātum, I have sent them the silver, they are satisfied. Are my tablets with Lamassutum or does someone from my representatives have them in his possession? I have written you several times. Why has no report of yours ever reached me and do you not keep me informed?"""
ab8fa478-2b39-4794-9c2b-09dcd26080db,a-na a-lá-ḫi-im ú-ṣur-ša-IŠTAR ú zu-ku-a qí-bi-ma um-ma SIG₅-pí-a-šur-ma 15 ma-na AN.NA ku-nu-ki-a ú-ṣur-ša-IŠTAR ú ṣí-li-a na-áš-ú-ni-ku-nu-tí ŠÀ.BA 5 ma-na AN.NA ik-ri-bu ša a-šur a-ḫu-ú-a a-tù-nu a ma-lá ta-le-e-a-ni la-ma ILLAT-tum e-ru-ba-ni AN.NA-ki a-na KÙ.BABBAR ṣa-ru-pì-im dí-na-ma ší-im 5 ma-na AN.NA ša ik-ri-be KÙ.BABBAR lu ša-li-iṭ a ší-tí KÙ.BABBAR-pí-a pì-ri-kà-ni na-ar-bu-tim wa-as-mu-tim ša-ma-ma li-ib-ší šu-ma pí-ri-kà-nu lá-šu KÙ.BABBAR i ku-nu-ki-šu li-ib-ší,"To Ali-ahum, Uṣur-ša-Ištar and Zukuwa from Damiq-pī-Aššur: Uṣur-ša-Ištar and Ṣilliya bring you 15 minas of tin under my seal. Of that 5 minas of tin are votive offerings for Aššur. My dear brothers, sell my tin for refined silver as well as you can before the caravan arrives, and the proceeds from the 5 minas of tin from the votive offering must be available in silver. Buy, soft and pleasant, for the rest of my silver and let them be. If there are no, then let the silver remain under seal. "
ab98d5e9-f0ee-4d40-a8d9-f1bb5a79064c,um-ma bu-zu-a DU₁₀-ṣí-lá-a-šur ù a-lá-bu-um-ma a-na en-um-a-šùr ù a-lá-ḫi-im qí-bi-ma a ma-lá tí-ir-tí-ku-nu TÚG-ṣú-ba-tí-ku-nu nu-na-pì-iš-ma TÚG-ṣú-ba-tù-ku-nu šál-mu 4 ku-ta-ni 12 ša a-ki-dí-e ku-nu-ki ša šál-ma-a-šùr ṣú-ḫa-ru-kà na-áš-ú-ni-ku-nu-tí 2 ku-ta-ni 1 ša a-ki-dí-e 1 ra-qá-tám a ma-lá tí-ir-tí-kà a-na a-lá-bi₄-im ù i-dí-a-šùr ni-ip-qí-id ší-tí TÚG-ba-tí-kà 14 mu-ta-tum 2 e-li-té-en ku-nu-ki ša šé-ep-IŠTAR ù ša-lim-wa-ar-dí DINGIR-pì-lá-aḫ lá-šu-ma a-na DAM DINGIR-pì-lá-aḫ IGI 3 me-er-e um-mì-a-ni ni-ip-qí-id-ma i-na 1 ma-na KÙ.BABBAR ša tù-šé-bi₄-lá-ni SÍG.ḪI.A ni-iš-a-ma-kum 0.6666 ma-na 4.25 GÍN it-ba-al 5 pá-li-lu 10.6666 GÍN KÙ.BABBAR it-bu-lu ší-tí KÙ.BABBAR-pì-kà 5 GÍN KÙ.BABBAR a-ma-kam lu pá-li-li lu SÍG.ḪI.A ṣú-ḫa-ru-kà na-áš-ú-ni-kum <gap> a-šar TÚG-tù-kà ša-ak-nu-ni a-dí ma-lá ù ší-ni-šu a pá-lá-ší-im i-zi-iz-ma a-ta ma-lá-kà <gap> i-ḫi-id-,"From Buzuwa, Ṭāb-ṣill-Aššur and Ali-abum to Ennam-Aššur and Ali-ahum: In accordance with your instructions we aired your textiles and your textiles are in order. Your servants are bringing you 4 and 12 Akkadian ones sealed by Šalim-Aššur. We entrusted 2, 1 Akkadian one and 1 thin textile to Ali-abum and Iddin-Aššur in accordance with your instructions. The rest of your textiles: 14 half-packs and 2 top-packs seald by Šēp-Ištar and Šalim-wardī. Ilī-pilah is not here so we entrusted them to Ilī-pilah's wife witnessed by 3 affiliated traders. For 1 mina of silver that you sent we bought wool for you. It cost 0.6666 mina 4 1 / 4 shekels. 5 cost 10.6666 shekels of silver. The rest of your silver is 5 shekels of silver. Your servants there bring you both the and the wool. Wherever your textiles were placed, he stood ready once or twice to make a break-in. Make up your own mind. Take care and make a decision concerning your entrusted goods."
abcb6032-08d8-406c-be21-9871b076947c,a-na šu-IŠTAR qí-bi₄-ma um-ma ì-lí-iš-tí-kál-ma ki-ma ša-nu-a-tí-ni lá a-tù-ra-am šu-ma mì-ma ḫa-bu-lá-ku-um šu-šál-šu-um lá-áš-qú-ul IGI,"To Šu-Ištar speak, this is what Iliš-tikal says: Since you were elsewhere I did not come back. Should I owe you anything, I will pay (it) threefold."""""
abdb2dce-3451-4075-9685-bdf9b17c002c,5 GÍN KÙ.BABBAR a-na ṣú-ḫa-ri-im ša šu-ku-bi₄-im i-nu-mì a-na wa-aḫ-šu-ša-na i-li-ku a-dí-in,5 shekels of silver I gave to the servant of Šu-Kūbum when he went to Wahšušana.
abff8ae8-c423-44f9-8278-f3d1f0990abd,a-na a-lá-ḫi-im KIŠIB i-ku-pí-a ú zu-ku-a,To Ali-ahum; seals of Ikūn-pīya and Zukuwa.
ac15fbda-05c4-4137-af7f-5dfa5f0a0239,ir-ma-a-šùr DUMU ni-dí-ba-ni PUZUR₄-a-šùr iṣ-ba-at-ma um-ma PUZUR₄-a-šur-ma a-na ir-ma-a-šùr-ma a-ma a-wi-lu-ú a-ni-ú-tum lu i-de₈-ú a-na 1 ma-na KÙ.BABBAR ša i tí-me-el-ki-a en-nam-a-šùr qá-ta-at a-mur-IŠTAR il₅-tap-tù-ni a-na en-nam-a-šur lá ta-tù-wa-ar um-ma ir-ma-a-šùr-ma lá a-tù-wa-ar IGI šu-IŠTAR DUMU da-da-nim IGI šu-ku-bi₄-im DUMU ú-zu-ú-a,"Puzur-Aššur seized Irma-Aššur son of Nide-bāni and Puzur-Aššur said to Irma-Aššur: Look, may these men know that you must not raise claim against Ennam-Aššur for the 1 mina of silver for which Ennam-Aššur was booked as guarantor in Timelkiya for Amur-Ištar."" Irma-Aššur answered: ""I shall not raise claim."" Witnessed by Šu-Ištar son of Dadānum, by Šu-Kūbum son of Uzuwa."""
ac38eb49-b6a9-4d6e-a157-7d15db0db680,a-šur-ma-lik ù a-na-ku ni-kà-sí ni-sí-ma il₅ šu uš ma 5 ma-na KÙ.BABBAR i-ṣé-ri-a il₅-qé ŠÀ.BA 1 ma-na 11 GÍN KÙ.BABBAR ša DUMU da-lá-áš 1 ma-na KÙ.BABBAR ú-šé-bi-lá-ku-ma a-na a-lim{ki} ta-áš-ku-un-ma 2 ma-na KÙ.BABBAR la ta-ba-ta-qám 0.3333 ma-na 4 GÍN a-na DUMU a-šur-ta-ak-lá-ku ḫa-mu-ri-im áš-qúl 0.5 ma-na KÙ.BABBAR ša-du-a-tám a-na qá-tí ḫu-ru-bi a-dí-in 9 GÍN KÙ.BABBAR ší-im GU₄.ḪI.A ṣa-al-mì-im 15 GÍN a-na da-a-a DUMU PUZUR₄-a-na áš-qúl 0.6666 ma-na KÙ.BABBAR ší-im 5 GÍN KÙ.GI tal-qé 7.5 GÍN KÙ.BABBAR ší-im 5 UDU.ḪI.A tal-qé mì-ma a-nim a-šu-mì a-šùr-ma-lik DUMU kà-a-tim a-šur-GAL DUMU a-ku-za ú-ša-qí-il₅ ù ta-aḫ-sí-is-tám a-ni-tám i ba-áb né-bi-ri-šu a-šùr-GAL ú-lá-pí-sí,"Aššur-malik and I settled accounts, and he <gap> took 5 minas of silver on my account. Specification: 1 mina 11 shekels of silver: the son of Dalaš; 1 mina of silver I sent to you and you put it down for the City and you will not go lower than 2 minas of silver. I paid 1 /3 mina 4 shekels to the son of Aššur-taklāku, the Amorite. I gave ½ mina of silver as transport tariff to Hurubi's disposal. 9 shekels of silver: the price of a black ox. I paid 15 shekels to Daya son of Puzur-Anna. You took 5/6 mina of silver, the price of 5 shekels of gold. You took 7 ½ shekels of silver, the price of 5 sheep. Aššur-rabi son of Akuza had all this paid in the name of Aššur-malik son of Kayātum, and Aššur-rabi wrote this memorandum on his death-bed."
ac4e0163-b6b0-47b2-b286-1d6a0f794849,11 na-ru-qá-tum na-ṣí-a-tum 9 e-ba-al sí-kà-tim <gap>,"11 torn(?) sacks, 9 ropes with pegs <gap>"
ad2c4e8b-083b-4045-80f1-0afa52860fa0,a-na a-lá-ḫi-im a-ni-na ú a-šur-ma-lik um-ma zu-ku-a-ma 30 43 <gap> im am ni ri-ni be-lúm-ba-ni a-na a-<gap>-kà ša ki-ma i-a-tí ú-bi-il₅ a-ḫa-ma 41 pí-ri-kà-ni ku-nu-ki-a ú ANŠE ṣa-lá-mì 2 me-nu-ni-a-nu ku-nu-ki-a a-na ša ki-ma i-a-tí ma-nu-ki-a-šur ú-bi-il₅ ŠU.NÍGIN 1 me-at 14 TÚG-pí-ri-kà-nu a-ḫa-ma ša-al-ṭum KÙ.BABBAR i li-bi be-lúm-ba-ni nu-ma-na 8 GÍN KÙ.BABBAR 10 GÍN KÙ.BABBAR 2 ta <gap> KÙ.BABBAR-pí-a 0.8333 ma-na <gap> ú ša 10 ma-na zi-ru-<gap> i-ma-qá-at be-lúm-ba-ni ší-im ṣú-ba-tí-a ú KÙ.BABBAR ša a ma-lá me-ḫi-ri-a ša-áš-qí-lá a ma-lá ší-im ṣú-ba-tí-a i-kà-na-ku-nu-tí tí-ir-ta-ak-nu li-li-kam a-ḫu-a a-tù-nu a tí-ir-tí i-ḫi-da ša-áš-ḫi-ta-a šu-ma 0.5 GÍN.TA ra-ak-ba-am ša-áš-ki-na-šu be-lúm-ba-ni i-li-kam lá i-li-kam tí-ir-ta-ak-nu li-li-kam ṭup-pé-e ša nu-a-e ša e-lá-nu e-zi-ba-ku-nu-tí-ni KÙ.BABBAR ša-áš-qí-lá-šu-nu-ma ú a-lá-ḫu-um li-il₅-qé a-na a-lá-ḫi-im qí-bi-ma 0.3333 ma-na 7 GÍN K,"To Ali-ahum, Annina and Aššur-malik from Zukuwa: Bēlum-bāni brought 73 kutānum textiles to <gap>, my representative; further, Mannum-kī-Aššur brought 41 under my seal and black donkeys with 2 under my seal to my representatives - in all: 114 kutānum textiles. Further, we shall count the available goods in silver as owed by Bēlum-bāni. 8 shekels of silver, 10 shekels of silver <gap> of my silver 0.8333 mina <gap> and worth 10 minas of <gap> At Bēlum-bāni's arrival have the proceeds from my textiles paid and the silver corresponding to (what I agreed). Send me word about how much he seals for you as proceeds from my textiles. My dear brothers, pay attention to my instructions. Have (everything) cleared! If it is 0.5 shekel each, make him set it on a rider. Send me word whether Bēlum-bāni has come or not. As to the tablets concerning Anatolians that I also left with you, make them pay the silver, and then let Ali-ahum take it. To Ali-ahum: I left you 0.3333 mina 7 shekels of silver; so, add 10 shekels of silver of your own so it is 0.5 mina 7 shekels silver. As to Iddin-Aššur, satisfy him! Do not leave him."
ad42c61b-4a60-492c-b44e-798764b4742c,en-um-a-šur ša ki-ma i-ku-pí-a DUMU a-šùr-ba-ni e-pu-ul um-ma en-um-a-šur-ma a-na ša ki-ma i-ku-pí-a-ma 5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ku-pí-a i-ḫi-ib-lá-ma a-na DUMU šu-ku-bi-im <gap> ga bi <gap> ù ṣí-ba-sú ḫa <gap> TÚG ku-ta-ni ú 6 TÚG <gap> ša i-tur₄-DINGIR i-na wa-aḫ-šu-ša-na a-dí-šu-um ṭup-pá-am ša 1 ma-na 5 GÍN KÙ.BABBAR ša ḫu-bu-ul en-nu-re-ṣí-im e-zi-ib-šu-um a-ḫa-ma 13.5 ma-na URUDU en-nu-re-ṣa-ma áp-qí-sú-um 1 GÚ 46.5 ma-na URUDU-i ší-kam É kà-ri-im <gap> a-ḫa-ma mì-<gap> KÙ.BABBAR-pí <gap> ma <gap>,"Ennam-Aššur answered the representatives of Ikūn-pīya son of Aššur-bāni, saying to Ikūn-pīya's representatives: Ikūn-pīya has become indebted to me for 5 minas of refined silver, and to Šu-Kūbum's son <gap> the silver and its interest <gap> kutānum textiles and 6 <gap>-textiles belonging to Itūr-ilī I gave him in Wahšušana. I left him a tablet concerning 1 mina 5 shekels of silver, of Ennam-rēṣum's debt; further, I entrusted 13 ½ minas of copper to(?) Ennam-rēṣum. 1 talent 46 ½ minas of šikku-copper <gap> in the office of the colony <gap>"""""
ad69e4f1-0b1d-4adf-9cf1-3c80a85640d7,a-na i-dí-a-bi-im i-tur₄-DINGIR en-na-nim ù a-lá-ḫi-im qí-bi-ma um-ma en-nam-a-šur-ma a-šu-mì lu-qú-tim ša a-bi-ni a-na ša-lá-ḫi-ša ta-áš-pu-ra-ni-ni a-na-kam a-da-da iš-tí a-šur-DU₁₀ DUMU a-zu-za-a i ša-lá-aḫ-šu-wa i-mì-ig-ru-ma a-na ku-ša-ra a-da-da a-na a-wi-lim ta-mu-im e-tí-tí-iq ma-mì-tám iš-tí a-wi-lim i-lá-qé-ma ú lu-qú-tám ša DUMU a-zu-za-a-ma ḫa-ra-an sú-qá-ni-ma i-ša-lá-aḫ a-ba-ú-a bé-lu-a a-tù-nu šu-ma a-ma-kam a-wa-at kà-ri-im ù e-kál-lim da-na-ma lu-qú-tum a-mì-ša-am lá nu-šé-ra-ba-ší KÙ.BABBAR 1 ma-na tí-ri i-na KÙ.BABBAR-áp a-bi-ni le-qé-a-ma iš-tí ba-tí-qí-im ú-lá iš-tí ṣú-ḫa-ri-a šé-bi₄-lá-nim-ma lu-qú-ut a-bi-ni a-šar šu-ul-mì-im li-ší-li-iḫ bé-lu-a a-tù-nu iḫ-da-ma ṣú-ḫa-ri-a ṭù-ur-da,"To Iddin-abum, Itūr-ilī, Ennānum and Ali-ahum from Ennam-Aššur: You have written me about dispatching our father's goods. Here Adada agreed with Aššur-ṭāb son of Azuzaya in Šalahšuwa, and Adada has travelled to Kuššara to have the man swear an oath. He will get an oath from the man and then he will dispatch the goods of Azuzaya's son on the Narrow Track. My dear fathers, if the orders of the colony and the palace are strict there, then we shall not let the goods enter for that destination. Get every mina of tiri-silver from our father's silver and send it here with an express caravan or with my servant, so our father's goods may be dispatched safely. My dear lords, take care to send my servant."
ad6b0cb2-201b-4747-9c02-a86ba3d15ed6,30 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pu-um 13 ANŠE.ḪI.A 31 i-lu-ú 41 ú-kà-pu 11 ma-as-ra-du 21 e-ba-al sí-ki-tim ú ma-at-li-iḫ-šu <gap> áš-qúl <gap> 0.5 ma-na AN.NA šu-ut-ma i-dí-šu-um <gap>,"30 minas 10 shekels of refined silver, 13 donkeys, 31 bags, 41 saddlecloths, 11 packsaddles, 21 ropes with pegs and packing-racks <gap> I paid <gap> he gave him 0.5 mina of tin <gap>"
adb0573b-20fb-469d-8343-0ace8e2489e0,um-ma a-šùr-ma-lik ù ša-lim-a-šur a-na ša-lim-a-šur qí-bi-ma la-ma a-šur-ša-du-e i-li-kà-ma lá-ma ṭup-pí-kà ub-lá-ni ITU.2.KAM-ma šu-be-lúm i pá-ni a-šur-ša-du-e i-li-kam-ma šu-be-lúm šu-ku-ba-am DUMU a-šur-be-el-a-wa-tim ù a-ḫi-šu iṣ-ba-at-ma a-na a-lim{ki} ir-de₈-šu-nu-ma ù né-nu a-wa-tám nu-ta-er-ma um-ma né-nu-ma a-wa-tù-šu-nu gám-ra a-na ša ni-iš a-lim{ki} i-tù-a-ar a-lúm{ki} dí-nam i-dí-in-ma šu-be-lúm ù DUMU.MÍ i-sú-rik₁₃ a-na šu-ku-bi-im ù a-ḫi-šu lá i-tù-ru šu-ku-bu-um a-na kà-ni-iš i-lá-ak-ma i-tur₄-DINGIR ù ku-a-tí a-na šu-be-lim ú-kà-an ki-ma lu-qú-tám ip-qí-da-ku-nu-tí-ni ša a-na gám-ra-tim a-na ša ni-iš a-lim{ki} i-tù-ra-ku-ni ta-lá-kam-ma a-dí MU.1.ŠÈ a-wa-tám a-na É a-bi-kà ta-da-an SAG ITU.1.KAM be-el-tí-É.GAL-lim li-mu-um e-lá-lí DUMU i-ku-nim a-pu-tum ṭup-pí-kà ší-bi-kà da-a-a-ni-kà ga-me-er a-wa-tí-kà ša a-na a-lim{ki} i-lá-kà-ni li-li-kam ša lá i-lá-kà-ni ša-sí-ḫa-am ṭup-pí-kà ù ší-bi-kà da-ni-in-ma al-kam-ma a-wa-tám a-na É a-bi-kà dí-in-ma su-ma lá ta-li-kam 4 GÚ AN.NA ù 1 me-at ku-ta-nu i-la-qlu ṭup-pu su-a-tum ša ší-bi-su IGI a-lim{ki} i-ḫi-ik-nu-ma a-na É a-lim{ki} e-ta-ar-bu-ma É a-lim{ki} i-ba-ḫ-u ṭup-pa-am ha-ar-ma-am sa ku-nu-uk ru-ba-im ú-ka-al sa a-di MU.1.ŠÈ ta-lá-kam-ma a-wa-tám ta-du-nu-su-ni ki-ma is-tu ITU.2.KAM a-wa-tum gam-ra-at-ni ṭup-pi sa a-šur-ša-du-e DUMU MAS ub-la-ni ni-is-ta-me-ma ni-is-ta-al-ma a-na a-lim{ki} la ni-tu-wa-ar 10 ma-na KÙ.BABBAR ku-zi-zi-a ub-lam 10 ma-na KÙ.BABBAR hi-na-a ub-lam-ma 20 ma-na KÙ.BABBAR i-hu-bu-li-ka wa-ar-ki-tam-ma šu-be-lúm i-li-kam-ma um-ma šu-be-lúm-ma a-na hi-na-a-ma 20 ma-na KÙ.BABBAR ku-nu-ki ap-qí-da-kum hi-na-a i-na la mu-di-u-ti-su is-té-ni lá is-ta-al um-ma su-ut-ma ke-na ta-ap-qí-dam ta-as-al-ma su-ma la ub-lu-nim É DAM.GAR a-sa-am-ma a-sa-qa-la-kum um-ma šu-be-lúm-ma 10 ma-na KÙ.BABBAR sa ku-zi-zi-a ub-la-ni sa-li-it hi-na-a i-na a-wa-tim i-bu-ma 10 ma-na KÙ.BABBAR É DAM.GAR il₅-qé-ma is-qul u ṭup-pa-am ha-ar-ma-am hi-na-a il₅-qe sa i-hu-bu-li-ka is-té-ni-is 30 ma-na KÙ.BABBAR i-hu-bu-li-ka KÙ.BABBAR a-na hi-na-a šé-bi-lam-ma si-ib-tum lá i-na a-wa-tim sa a-šur-ba-ni pa-sum a-lam im-hu-ur-ma um-ma su-ut-ma er-bu-um su-ma-mu-in wa-as-ba-ti a-wa-su a-na pi-e i-dí-u-mu-in a-na na-aq-bi-tim sa ta-aq-bi-u um-ma a-ta-ma a-lim{ki} dí-ni li-dí-in 1 ma-na 10 GÍN KÙ.BABBAR ta-ša-qal a-na ša er-ba-am iz-ku-ru-ma lá ú-kà-i-nu-kà su-ma-mu-in ta-li-kam me-et-mu-in 1 ma-na 10 GÍN KÙ.BABBAR ni-il₅-qé-ma ni-is-qul KÙ.BABBAR šé-bi-lam a-pu-tum a-na a-wa-tim a-ni-a-tim lá ta-ša-lá-aṭ al-kam-ma É a-bi-ka zu-ku um-me-a-nu-kà mi-nam e-pu-su-kà na-pa-al-tam lá tí-šu-šu-nu-tí um-ma a-ta-ma ša-sú-ḫa-ku i-bi-sà-e-kà lá ta-da-gal pá-ni i-li-kà lá ta-šé-e a-pu-tum ki-ma ṭup-pá-am ta-áš-me-ú ṭup-pì-kà ù ší-be-kà da-ni-in-ma tí-ib-a-ma a-tal-kam i-na ha-am-ri-im : a-dí ha-am-ší-šu ha-li-ip-ta-kà za-ak-ra-at ù ta-áb-ta-áš a-a-am u4-ma-am tù-qá-a,"From Aššur-malik and Šalim-Aššur to Šalim-Aššur: Before Aššur-šadue came and before he brought your letter, Šu-Bēlum came - two months before Aššur-šadue - and Šu-Bēlum seized Šu-Kūbum son of Aššur-bēl-awātim and his brother, and led them to the City assembly, and then it was us who rebuffed the matter and said: Their case is closed. He is reopening a matter which has been sworn by the City."" The City assembly passed a verdict that Šu-Bēlum and Issu-arik's daughter must not raise claim against Šu-Kūbum and his brother. Šu-Kūbum will go to Kanesh to confirm Itūr-ilī and you to Šu-Bēlum, (namely) that he entrusted the merchandise to you. Since he raised claim against you for everything that had been sworn by the City, you are to come and within 1 year you are to open the case for your paternal house. Beginning of the month Bēlat-ekallim, eponymy Elāli son of Ikūnum. Urgent, as to your tablets, your witnesses, your judges and those who settled your case - let he who will go to the City come here, extradite the one who will not go - confirm your tablets and your witnesses, come and open the case for your paternal house! If you have not come, they will take 4 talents of tin and 100 on your account. The tablets blelonging to him with his witnesses have been placed before the City assembly and they have entered the City Hall and are in the City Hall. He holds a certified tablet sealed by the king, stating that you are to come within 1 year and that you must answer his case. Since the matter was concluded 2 months ago, we heard the tablets that Aššur-šadue son of Tu'imum brought, and we made enquiries but we will not go back to the City assembly. Kuziziya brought 10 minas of silver; hinnaya brought 10 minas of silver and 20 minas of silver has been deducted from your debt. Then later Šu-Bēlum came and Šu-Bēlum said to hinnaya: ""I entrusted 20 minas of sealed silver to you."" hinnaya without those who know did not confer with us, but said: ""Yes, you did entrust it to me. I shall ask, and if they did not bring it I shall buy it in a merchant-house and pay you."" Šu-Bēlum said: ""The 10 minas of silver that Kuziziya brought, are available."" hinnaya gave in in the matter and borrowed 10 minas of silver from a merchant-house and paid, and hinnaya got a certified tablet stating that it will be deducted from your debt. In all, 30 minas of silver will be deducted from your debt. Send the silver to hinnaya so the interest will not hurt you. In the matter concerning Aššur-bāni <gap> he turned to the City assembly and said: ""A bribe!"" Had you been present would they (not) have treated his word like chaff? For the statement you made, namely: ""Let the City judge my case!"" - you are to pay 1 mina 10 shekels of silver. As he claimed that it was a bribe, but did not prove it against you, if you had come, would he (not) be dead? We borrowed 1 mina 10 shekels of silver against interest and paid. Send silver. Urgent, do not act superior in this matter! Come and clear your paternal house. What can your investors do for you? You have no answer for them except saying: ""I have been extradited."" You do not consider your losses. You do not seek your god's face. Urgent, when you have heard the letter, secure your tablets and your witnesses, set out and come! In the sacred precinct you have been accused five times already! Are you not ashamed? How long are you going to wait?"""
addd986a-df5f-48c7-aacc-83977b69021b,i-nu-mì i-dí-a-bu-um a-na mu-a-tim ta-ad-nu-ma É a-šùr-bé-el-a-wa-tim wa-áš-bu ša ki-ma ili₅-ba-ni ÌR ù tám-kà-ru-šu e-ru-bu-ma um-ma ša ki-ma ili₅-ba-ni-ma ni-kà-sí iš-tí-ni ší-sí-ma um-ma i-dí-a-bu-um-ma ṭup-pí-ku-nu kà-i-lá ù ṭup-pu-a lá-pu-tù-ma i-ba-ší-ú ša-lim-a-šur a-ḫi li-li-kam-ma iš-tí-šu ší-sí-a ù am-ma ša ki-ma i-a-tí šu-{d}EN.LÍL ù a-mur-IŠTAR i-ša-ḫa-at a-ḫi-a li-zi-zu a-dí a-ḫi-i i-lá-kà-ni ma-ma-an ṭup-pí-a lá i-pá-té a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ba-áb DINGIR-lim ší-bu-tí-ni ni-dí-in IGI a-ku-za IGI lá-qé-ep IGI ṣí-lu-lu,"When Iddin-abum was dying and was staying in Aššur-bēl-awātim's house, the representatives of Ilī-bāni, Wardum and his customers, came in(to the house) and Ilī-bāni's representatives said: Settle accounts with us!"" - but Iddin-abum answered: ""Hold your tablets ready, for my tablets are written and available. Let my brother Šalim-Aššur come, and then settle with him. Then my own representatives, Šu-Illil and Amur-Ištar may assist my brother. Until my brother arrives no one may open my tablets."" The Kanesh colony gave us for these proceedings, and we gave our testimony before Aššur's dagger in the Gate of the God. Witnessed by Akuza, by Lā-qēp, by Ṣilūlu."""
